time,weathercode,max_temperature,min_temperature,mean_temperature,apparent_temperature_mean,shortwave_radiation,rainfall,max_wind_speed,max_wind_gust,dominant_Wind_Direction,evapotranspiration,rain_tomorrow,year,month,day
2011-01-25,51,24.4,19.4,21.9,24.0,13.93,0.2,13.3,36.7,59,2.63,1,2011,1,25
2011-01-26,55,24.2,20.7,22.2,24.9,13.0,1.6,12.4,44.3,63,2.44,1,2011,1,26
2011-01-27,61,24.8,20.4,21.9,24.7,12.77,2.5,12.8,40.3,51,2.36,1,2011,1,27
2011-01-28,53,24.6,20.2,21.9,24.6,12.35,2.2,12.3,32.8,48,2.33,1,2011,1,28
2011-01-29,51,24.2,20.7,21.6,24.0,10.24,0.3,13.7,38.2,54,1.9,1,2011,1,29
2011-01-30,51,25.1,20.6,22.3,25.2,14.16,0.8,10.5,34.6,56,2.68,1,2011,1,30
2011-02-06,53,23.9,20.8,22.0,25.4,8.45,2.2,7.9,33.1,41,1.7,1,2011,2,6
2011-02-08,53,24.0,20.6,22.0,25.1,10.25,1.7,12.6,33.1,50,1.92,1,2011,2,8
2011-02-09,51,25.5,20.5,22.7,26.2,15.78,1.2,11.1,30.6,49,2.95,1,2011,2,9
2011-02-10,53,25.0,19.5,22.1,25.0,13.26,2.1,9.2,28.8,41,2.53,0,2011,2,10
2011-02-15,51,24.9,20.5,22.6,26.3,9.39,0.4,5.5,18.7,307,1.93,0,2011,2,15
2011-02-16,3,26.5,19.3,23.2,26.5,20.4,0.0,7.7,22.7,309,3.93,1,2011,2,16
2011-02-17,51,27.8,19.7,23.8,27.4,22.77,0.2,7.4,22.3,285,4.48,1,2011,2,17
2011-02-18,51,27.5,20.9,24.0,27.7,20.4,0.8,7.8,23.8,298,4.02,1,2011,2,18
2011-02-19,55,27.3,20.2,23.8,27.7,21.0,2.4,5.4,21.2,351,4.1,1,2011,2,19
2011-02-20,55,27.7,19.8,23.5,27.7,19.92,2.0,4.8,23.0,5,3.91,1,2011,2,20
2011-02-21,61,27.2,19.8,23.1,27.1,19.03,5.9,6.9,24.8,51,3.76,0,2011,2,21
2011-02-22,1,27.4,19.2,23.0,26.4,21.19,0.0,6.6,22.7,72,4.13,0,2011,2,22
2011-02-23,1,27.0,18.4,22.5,24.8,22.81,0.0,11.0,31.0,68,4.43,0,2011,2,23
2011-02-24,1,27.2,18.5,22.9,25.8,22.09,0.0,9.4,24.8,63,4.34,0,2011,2,24
2011-02-25,2,27.7,19.0,23.7,27.0,23.47,0.0,9.5,25.2,347,4.58,0,2011,2,25
2011-02-26,2,27.5,19.6,23.2,26.3,21.25,0.0,9.1,26.3,13,4.22,0,2011,2,26
2011-02-27,3,27.4,19.4,23.1,25.7,21.32,0.0,11.9,29.5,37,4.29,1,2011,2,27
2011-02-28,51,25.5,20.7,22.5,25.3,13.56,1.2,11.5,34.6,46,2.64,1,2011,2,28
2011-03-01,61,24.7,20.5,22.2,24.9,14.5,2.9,14.8,42.5,55,2.72,1,2011,3,1
2011-03-02,51,25.3,20.8,22.6,25.3,15.08,0.3,12.6,33.1,51,2.9,1,2011,3,2
2011-03-03,61,26.5,19.8,22.4,25.9,15.42,4.1,7.6,30.2,76,3.03,1,2011,3,3
2011-03-05,61,27.3,19.9,23.2,27.2,21.24,6.6,7.8,28.4,55,4.11,0,2011,3,5
2011-03-06,1,28.3,19.2,23.7,27.0,24.69,0.0,9.0,27.4,76,4.86,0,2011,3,6
2011-03-07,1,27.9,18.5,23.4,26.7,23.03,0.0,8.8,26.3,66,4.53,0,2011,3,7
2011-03-08,1,29.1,18.1,23.9,26.4,26.02,0.0,9.4,27.7,77,5.19,0,2011,3,8
2011-03-12,53,28.1,18.6,23.6,27.2,20.25,2.1,6.9,26.6,39,4.04,1,2011,3,12
2011-03-13,53,28.3,20.4,23.5,27.3,19.67,2.8,8.7,31.0,30,3.88,1,2011,3,13
2011-03-14,53,27.5,20.6,23.5,27.0,20.24,2.8,12.4,35.3,32,3.89,1,2011,3,14
2011-03-15,53,27.4,21.0,23.8,27.4,17.92,1.7,11.5,32.4,40,3.56,1,2011,3,15
2011-03-16,51,27.2,20.9,23.8,27.1,18.2,0.2,12.5,36.0,48,3.6,0,2011,3,16
2011-03-17,1,27.4,19.2,23.3,25.5,22.7,0.0,16.1,43.6,57,4.46,0,2011,3,17
2011-03-18,2,28.5,18.7,23.8,26.6,22.07,0.0,8.9,28.1,66,4.49,1,2011,3,18
2011-03-19,53,28.9,20.6,24.9,29.1,22.56,0.7,4.4,20.5,321,4.49,1,2011,3,19
2011-03-20,63,28.8,21.8,24.2,28.5,19.9,5.7,5.7,23.8,275,4.0,1,2011,3,20
2011-03-21,61,28.5,20.9,24.0,28.3,19.79,3.7,8.1,27.0,261,3.96,0,2011,3,21
2011-03-22,1,28.7,20.6,24.8,28.4,21.27,0.0,9.8,27.0,275,4.33,1,2011,3,22
2011-03-23,61,28.3,21.3,24.7,28.5,20.57,2.8,7.0,24.1,242,4.14,1,2011,3,23
2011-03-24,53,27.7,20.6,23.9,27.5,18.9,3.0,10.7,31.7,227,3.77,1,2011,3,24
2011-03-25,53,29.0,20.4,24.4,28.0,21.29,1.7,9.5,29.2,240,4.33,1,2011,3,25
2011-03-26,53,28.5,21.4,24.2,28.1,20.0,3.2,10.1,29.2,240,4.03,1,2011,3,26
2011-03-27,53,28.6,21.6,24.3,28.5,20.94,3.2,8.2,25.6,273,4.18,1,2011,3,27
2011-03-28,53,27.9,21.1,23.9,27.8,20.48,4.4,8.6,25.9,261,4.02,1,2011,3,28
2011-03-29,53,28.6,21.4,24.4,28.4,21.36,1.6,7.2,25.9,277,4.29,0,2011,3,29
2011-03-30,2,30.1,20.5,25.3,28.7,25.21,0.0,7.7,24.5,298,5.14,0,2011,3,30
2011-04-03,53,29.9,20.2,24.6,27.9,22.57,1.4,8.3,30.2,230,4.67,0,2011,4,3
2011-04-04,2,30.6,20.1,25.4,27.9,23.93,0.0,9.8,30.2,243,5.12,1,2011,4,4
2011-04-07,63,28.9,21.0,24.3,27.9,21.59,7.5,6.6,27.7,31,4.38,1,2011,4,7
2011-04-09,61,28.1,21.6,24.5,28.7,20.15,4.8,5.5,25.6,327,4.04,1,2011,4,9
2011-04-10,55,29.4,21.5,24.9,29.1,22.91,2.9,5.4,24.5,13,4.63,1,2011,4,10
2011-04-13,63,28.1,20.3,23.5,27.8,19.81,11.0,6.1,24.1,246,3.93,1,2011,4,13
2011-04-14,61,27.5,20.4,23.7,27.9,20.92,3.3,7.3,27.4,263,4.06,1,2011,4,14
2011-04-15,61,28.0,20.3,23.6,27.7,19.54,4.3,6.9,24.8,315,3.86,1,2011,4,15
2011-04-16,63,28.3,21.0,23.8,28.2,20.23,13.8,6.5,22.7,48,4.03,1,2011,4,16
2011-04-21,63,28.1,21.2,23.9,28.5,18.82,10.6,7.8,27.4,203,3.75,1,2011,4,21
2011-04-23,53,25.3,21.7,23.0,26.6,9.13,4.7,10.2,32.0,208,1.93,1,2011,4,23
2011-04-24,63,26.2,21.1,22.9,26.6,10.94,9.3,12.1,32.4,195,2.22,1,2011,4,24
2011-04-25,53,25.6,20.6,22.8,26.3,12.03,3.5,9.8,31.0,204,2.4,1,2011,4,25
2011-04-26,55,26.8,20.8,23.0,26.9,14.64,5.5,11.5,30.6,229,2.8,1,2011,4,26
2011-04-27,61,27.2,21.4,23.7,27.7,17.28,6.8,9.7,29.9,226,3.36,1,2011,4,27
2011-04-28,53,25.6,21.7,23.1,26.4,14.07,3.2,12.9,39.6,216,2.71,1,2011,4,28
2011-04-29,53,27.9,21.7,24.0,27.7,21.52,2.8,14.9,38.2,223,4.09,1,2011,4,29
2011-04-30,53,27.1,21.7,24.2,27.7,22.05,2.9,12.9,37.4,221,4.17,1,2011,4,30
2011-05-01,51,27.2,21.7,23.8,27.2,18.45,1.9,14.0,35.6,221,3.52,1,2011,5,1
2011-05-02,53,25.8,21.5,23.1,26.3,16.62,2.4,14.4,37.4,220,3.08,1,2011,5,2
2011-05-03,53,27.4,21.7,23.7,27.3,20.28,2.2,13.2,37.8,215,3.82,1,2011,5,3
2011-05-04,53,27.3,21.8,24.2,28.0,20.36,1.9,12.7,34.9,221,3.86,1,2011,5,4
2011-05-05,55,27.8,22.3,24.5,28.4,18.3,2.5,11.5,36.0,212,3.54,1,2011,5,5
2011-05-06,51,27.7,22.1,24.4,28.0,19.38,1.2,15.0,41.0,218,3.74,1,2011,5,6
2011-05-07,53,27.8,21.0,24.0,27.2,20.12,2.1,16.8,42.1,216,3.8,1,2011,5,7
2011-05-08,51,28.0,20.8,24.2,27.3,22.53,0.4,17.0,43.6,215,4.35,0,2011,5,8
2011-05-09,2,27.6,21.3,24.1,26.9,20.51,0.0,16.9,44.6,214,4.01,1,2011,5,9
2011-05-10,51,28.1,20.7,24.2,27.4,20.6,0.2,14.8,40.7,217,4.04,1,2011,5,10
2011-05-11,53,27.9,20.4,24.1,27.4,20.34,1.9,14.7,35.3,222,4.01,1,2011,5,11
2011-05-12,61,28.1,21.0,24.1,28.0,19.47,4.2,11.6,33.8,216,3.84,1,2011,5,12
2011-05-13,51,27.9,20.2,24.1,27.6,19.44,2.1,12.7,32.8,226,3.91,0,2011,5,13
2011-05-14,1,28.8,19.9,24.4,27.6,22.95,0.0,13.1,34.6,223,4.64,1,2011,5,14
2011-05-15,53,29.2,21.0,24.7,28.5,21.39,1.7,12.0,33.1,222,4.37,1,2011,5,15
2011-05-17,63,29.5,22.3,25.3,29.2,20.37,7.4,6.2,26.6,236,4.22,1,2011,5,17
2011-05-18,51,28.9,20.9,24.6,28.4,20.83,1.4,8.5,25.9,228,4.2,1,2011,5,18
2011-05-19,53,29.1,20.6,24.9,28.4,23.45,2.1,11.0,30.6,222,4.75,0,2011,5,19
2011-05-20,2,29.2,21.0,25.1,28.6,22.09,0.0,13.5,34.6,224,4.51,1,2011,5,20
2011-05-21,51,29.2,21.8,24.9,28.2,20.98,0.2,15.2,40.3,218,4.3,1,2011,5,21
2011-05-22,53,28.7,21.4,24.2,27.5,19.22,1.3,14.7,40.0,220,3.87,1,2011,5,22
2011-05-23,61,28.3,21.3,24.4,28.1,19.25,2.9,13.0,36.4,222,3.81,1,2011,5,23
2011-05-24,53,28.4,21.6,24.7,28.5,19.64,3.3,10.9,31.0,226,3.95,1,2011,5,24
2011-05-25,61,28.1,21.9,24.4,28.5,15.89,5.7,9.4,29.5,222,3.17,1,2011,5,25
2011-05-26,55,28.1,22.2,24.2,28.3,17.9,5.1,11.0,31.0,223,3.49,1,2011,5,26
2011-05-27,53,26.9,21.9,23.9,27.1,19.63,4.0,15.0,42.8,223,3.75,1,2011,5,27
2011-05-28,53,26.4,21.9,23.6,26.5,18.81,5.2,18.0,46.4,222,3.48,1,2011,5,28
2011-05-29,53,27.2,21.9,23.9,26.8,19.21,3.7,17.2,51.1,223,3.62,1,2011,5,29
2011-05-30,53,26.5,21.7,23.9,26.6,18.68,3.6,19.1,50.0,224,3.55,1,2011,5,30
2011-05-31,51,27.0,21.7,23.7,26.3,17.19,3.3,19.2,48.2,224,3.35,1,2011,5,31
2011-06-01,61,26.7,21.8,23.5,25.9,17.03,5.7,21.0,56.5,221,3.21,1,2011,6,1
2011-06-02,51,27.1,21.5,23.7,26.0,15.75,0.1,19.9,50.4,219,3.26,1,2011,6,2
2011-06-03,51,28.2,21.4,24.6,27.5,18.69,0.4,14.8,37.1,220,3.87,1,2011,6,3
2011-06-04,53,28.0,22.4,24.4,27.4,20.24,3.1,15.3,40.0,228,4.01,1,2011,6,4
2011-06-05,51,28.2,22.4,24.5,27.5,18.3,0.5,15.5,41.0,229,3.73,1,2011,6,5
2011-06-06,51,27.2,22.5,24.2,27.3,16.65,1.9,15.2,40.7,218,3.31,1,2011,6,6
2011-06-07,51,28.0,22.1,24.7,27.8,18.28,0.9,14.3,40.3,219,3.76,1,2011,6,7
2011-06-08,53,28.4,21.9,24.6,27.6,19.57,1.3,15.1,40.7,220,3.99,1,2011,6,8
2011-06-09,51,27.8,22.3,24.5,27.3,20.01,1.4,17.7,43.9,219,4.0,1,2011,6,9
2011-06-10,51,27.8,21.8,24.4,26.9,19.49,0.4,18.4,47.5,218,4.0,1,2011,6,10
2011-06-11,51,28.6,21.8,24.8,27.6,19.08,0.5,15.8,41.8,217,3.99,1,2011,6,11
2011-06-12,51,28.3,22.0,24.8,27.5,19.94,0.9,18.0,46.4,218,4.15,1,2011,6,12
2011-06-13,53,27.2,22.3,24.2,26.8,18.21,2.4,17.6,42.8,220,3.67,1,2011,6,13
2011-06-14,55,26.7,21.8,23.4,25.9,15.76,3.3,20.1,54.4,223,3.08,1,2011,6,14
2011-06-15,51,27.7,21.7,23.8,26.2,15.76,1.1,19.1,53.6,229,3.28,1,2011,6,15
2011-06-16,53,27.2,21.8,23.8,26.5,18.7,4.1,19.3,51.5,228,3.65,1,2011,6,16
2011-06-17,53,27.2,21.8,23.6,26.3,17.76,4.9,18.9,52.6,228,3.43,1,2011,6,17
2011-06-18,53,27.4,21.7,24.0,26.6,20.78,2.9,18.7,50.8,228,3.99,1,2011,6,18
2011-06-19,51,27.9,21.2,24.1,26.3,23.18,0.1,18.1,49.3,226,4.62,1,2011,6,19
2011-06-20,51,28.1,21.3,24.3,26.7,20.22,1.3,18.1,46.8,229,4.09,0,2011,6,20
2011-06-21,2,28.6,21.5,24.4,27.0,22.85,0.0,15.8,41.8,223,4.59,1,2011,6,21
2011-06-22,51,28.0,20.6,24.1,26.2,22.89,0.8,18.3,48.6,226,4.63,1,2011,6,22
2011-06-23,53,27.8,20.4,24.0,26.6,21.55,2.5,18.0,45.7,227,4.3,1,2011,6,23
2011-06-24,51,27.5,21.0,24.0,26.5,18.76,3.0,18.1,45.0,223,3.74,1,2011,6,24
2011-06-25,55,27.6,21.6,23.8,26.4,19.8,5.1,20.8,56.2,227,3.81,1,2011,6,25
2011-06-26,51,28.1,21.6,24.3,26.8,21.16,1.5,19.4,50.4,230,4.22,1,2011,6,26
2011-06-27,55,27.3,21.6,23.8,26.6,20.65,5.2,16.9,54.7,228,3.84,1,2011,6,27
2011-06-28,51,27.8,21.5,24.2,26.8,22.31,0.7,19.6,51.1,229,4.36,1,2011,6,28
2011-06-29,53,28.4,20.8,24.4,27.4,20.35,1.2,14.2,40.3,217,4.1,0,2011,6,29
2011-06-30,2,29.1,20.6,24.5,27.4,21.62,0.0,11.9,38.5,215,4.44,1,2011,6,30
2011-07-01,55,27.6,21.1,24.0,26.8,18.93,3.4,13.8,38.5,212,3.79,1,2011,7,1
2011-07-02,53,28.0,21.2,24.1,26.7,19.72,2.2,16.7,44.6,221,3.94,0,2011,7,2
2011-07-03,2,28.5,20.3,24.1,26.8,21.03,0.0,15.0,41.0,225,4.3,1,2011,7,3
2011-07-04,51,28.3,19.9,24.6,27.2,22.04,0.5,16.4,42.1,226,4.45,1,2011,7,4
2011-07-05,53,27.1,21.8,24.0,26.6,16.53,5.1,15.3,42.8,222,3.38,1,2011,7,5
2011-07-06,55,26.9,21.5,23.5,26.5,15.73,4.6,13.5,44.6,215,3.07,1,2011,7,6
2011-07-07,53,28.3,21.4,24.2,27.2,18.02,1.1,14.2,41.8,223,3.72,1,2011,7,7
2011-07-08,61,27.4,21.3,23.9,27.0,19.4,5.3,13.9,38.2,222,3.78,1,2011,7,8
2011-07-09,61,26.9,21.4,23.7,27.0,16.85,4.9,10.8,34.2,212,3.32,1,2011,7,9
2011-07-10,55,27.1,21.2,23.6,26.4,19.43,3.8,14.2,46.4,217,3.74,1,2011,7,10
2011-07-11,53,26.1,21.4,23.1,25.7,16.82,3.8,16.4,51.1,223,3.15,1,2011,7,11
2011-07-13,53,25.7,21.2,22.8,25.1,17.91,4.5,18.0,53.6,222,3.27,1,2011,7,13
2011-07-14,53,26.3,21.1,23.0,25.2,19.82,4.6,20.9,52.9,223,3.63,1,2011,7,14
2011-07-15,51,26.8,21.4,23.4,25.8,19.04,1.2,18.7,48.6,219,3.67,1,2011,7,15
2011-07-16,63,25.9,21.5,23.4,25.7,17.32,6.2,19.9,59.0,217,3.34,1,2011,7,16
2011-07-17,53,26.0,22.2,23.6,26.4,14.21,2.6,14.9,46.4,217,2.88,1,2011,7,17
2011-07-18,51,27.2,21.4,23.9,26.6,16.56,0.6,16.9,43.9,224,3.37,1,2011,7,18
2011-07-19,51,27.8,21.1,24.2,26.9,20.57,1.1,15.7,40.7,221,4.14,1,2011,7,19
2011-07-20,53,27.1,21.7,23.8,26.2,17.09,3.8,19.3,49.3,218,3.46,1,2011,7,20
2011-07-21,53,26.8,21.9,23.9,26.0,18.63,1.9,18.7,49.7,219,3.77,1,2011,7,21
2011-07-22,51,27.2,21.9,23.8,26.1,18.63,1.9,16.7,44.6,223,3.77,1,2011,7,22
2011-07-23,53,27.0,21.9,23.8,26.3,17.81,3.4,17.7,48.2,224,3.55,1,2011,7,23
2011-07-24,61,26.9,21.6,23.4,26.1,16.92,5.0,15.2,44.6,223,3.26,1,2011,7,24
2011-07-25,61,26.1,21.4,23.1,25.7,16.87,6.0,15.9,46.1,222,3.17,1,2011,7,25
2011-07-26,61,26.5,21.3,23.5,26.1,19.76,4.2,17.1,46.8,220,3.79,1,2011,7,26
2011-07-27,55,27.1,21.5,23.4,25.8,19.01,2.9,17.4,45.4,223,3.72,1,2011,7,27
2011-07-28,53,26.6,21.6,23.3,25.6,17.74,3.5,17.0,45.4,229,3.46,1,2011,7,28
2011-07-29,53,26.8,21.5,23.4,25.6,17.67,2.4,19.3,53.3,221,3.49,1,2011,7,29
2011-07-30,53,26.8,21.5,23.3,25.5,17.43,3.1,18.1,47.9,223,3.5,1,2011,7,30
2011-07-31,51,27.4,21.3,23.7,25.7,20.87,0.1,18.5,47.9,224,4.2,1,2011,7,31
2011-08-01,53,28.1,21.2,24.1,26.2,22.74,2.4,19.8,50.0,229,4.54,1,2011,8,1
2011-08-02,51,27.8,21.7,24.1,26.2,21.16,1.9,19.8,51.1,222,4.31,1,2011,8,2
2011-08-03,51,28.1,21.4,24.1,26.5,18.85,0.8,16.8,47.2,217,3.88,1,2011,8,3
2011-08-04,51,28.7,21.0,24.6,27.3,20.43,0.2,14.8,42.8,217,4.29,1,2011,8,4
2011-08-05,55,27.9,21.0,24.0,26.7,19.05,3.6,15.6,42.5,222,3.84,1,2011,8,5
2011-08-06,51,26.3,21.4,23.0,25.5,12.59,3.4,15.9,45.7,217,2.58,1,2011,8,6
2011-08-07,51,27.6,21.4,23.9,26.5,22.23,2.4,15.6,46.4,221,4.35,1,2011,8,7
2011-08-08,53,26.9,21.8,23.9,26.4,19.47,2.9,17.4,45.0,220,3.87,1,2011,8,8
2011-08-09,55,27.2,21.6,23.6,26.3,16.65,3.6,16.9,43.6,218,3.35,1,2011,8,9
2011-08-10,53,27.6,21.5,24.0,26.6,18.81,3.1,14.0,38.9,216,3.82,1,2011,8,10
2011-08-11,53,27.3,21.5,23.9,26.5,20.86,2.6,18.3,47.2,224,4.04,1,2011,8,11
2011-08-12,61,26.8,21.5,23.6,26.5,18.75,4.3,15.0,41.0,218,3.6,1,2011,8,12
2011-08-13,63,26.7,20.5,23.1,26.0,16.73,5.3,13.5,42.5,216,3.22,0,2011,8,13
2011-08-14,2,27.3,20.3,23.8,26.7,17.07,0.0,13.6,36.0,217,3.5,1,2011,8,14
2011-08-15,61,26.7,20.7,23.4,26.6,14.33,4.4,9.0,29.5,210,2.92,1,2011,8,15
2011-08-16,63,27.3,20.8,22.9,26.2,15.13,6.4,11.9,37.8,213,3.0,1,2011,8,16
2011-08-17,61,25.9,21.1,23.0,25.9,14.46,7.7,12.5,44.6,213,2.88,1,2011,8,17
2011-08-18,51,26.2,20.8,23.2,25.8,18.19,2.0,14.8,50.8,225,3.51,1,2011,8,18
2011-08-19,53,26.7,20.6,22.9,25.4,18.42,2.9,17.6,51.1,222,3.53,1,2011,8,19
2011-08-20,53,27.3,20.7,23.8,26.5,22.01,5.8,18.6,48.2,228,4.24,1,2011,8,20
2011-08-21,51,27.2,21.4,23.6,26.2,16.92,1.0,18.0,43.6,222,3.39,1,2011,8,21
2011-08-22,55,27.4,21.4,23.6,26.3,16.69,2.6,16.4,43.2,214,3.36,1,2011,8,22
2011-08-23,53,27.3,21.6,23.8,26.3,19.0,2.9,15.2,44.6,217,3.77,1,2011,8,23
2011-08-24,53,26.1,21.6,23.3,25.4,15.43,2.2,19.1,49.3,215,3.16,1,2011,8,24
2011-08-25,53,27.4,21.3,23.6,26.2,17.23,3.1,17.0,45.0,219,3.46,1,2011,8,25
2011-08-26,51,28.0,21.7,24.0,26.5,18.54,1.2,16.3,43.6,220,3.82,1,2011,8,26
2011-08-27,53,27.0,21.1,23.5,25.4,19.45,3.0,19.9,50.4,224,3.97,1,2011,8,27
2011-08-28,53,26.2,21.1,23.5,25.3,17.55,1.9,20.2,51.5,220,3.61,1,2011,8,28
2011-08-29,53,28.4,21.8,24.5,26.7,22.67,1.2,17.3,46.8,223,4.67,1,2011,8,29
2011-08-30,61,27.3,22.2,23.9,26.3,17.58,3.0,17.2,48.2,219,3.57,1,2011,8,30
2011-08-31,51,28.1,21.7,24.1,26.7,18.91,1.2,15.6,42.5,223,3.91,1,2011,8,31
2011-09-01,53,27.6,21.7,23.8,26.3,18.18,4.0,16.7,55.4,226,3.67,1,2011,9,1
2011-09-02,61,28.3,21.4,23.8,26.6,16.82,4.3,16.4,49.0,217,3.4,1,2011,9,2
2011-09-03,51,27.9,21.6,24.2,26.8,21.35,0.7,15.8,45.0,225,4.3,1,2011,9,3
2011-09-04,51,28.2,21.7,24.6,26.9,20.29,0.7,16.0,45.4,222,4.3,1,2011,9,4
2011-09-05,53,27.7,21.5,24.0,26.8,19.85,4.0,17.1,45.4,219,3.94,1,2011,9,5
2011-09-06,61,27.7,21.9,24.1,27.0,17.77,3.5,16.3,43.6,219,3.63,1,2011,9,6
2011-09-07,55,27.6,21.9,24.2,27.0,18.69,3.7,14.0,42.1,221,3.76,1,2011,9,7
2011-09-08,53,28.1,21.7,24.2,27.1,19.24,2.7,16.0,42.1,221,3.87,1,2011,9,8
2011-09-09,61,27.3,21.7,23.9,26.7,18.29,5.9,16.7,45.7,219,3.61,1,2011,9,9
2011-09-10,63,26.0,21.3,23.1,25.5,15.57,6.9,17.9,46.1,219,2.99,1,2011,9,10
2011-09-11,63,26.7,21.2,22.9,25.5,17.74,12.9,19.1,57.6,219,3.34,1,2011,9,11
2011-09-12,53,25.3,21.4,22.6,25.3,12.24,6.0,14.7,40.7,222,2.31,1,2011,9,12
2011-09-14,61,25.4,21.3,22.7,25.4,14.61,10.2,14.3,46.8,219,2.72,1,2011,9,14
2011-09-15,53,25.4,21.3,22.9,25.4,17.07,4.0,15.1,48.6,214,3.14,1,2011,9,15
2011-09-16,53,26.5,20.6,23.4,26.2,21.69,2.3,14.9,45.7,217,4.11,1,2011,9,16
2011-09-17,51,27.3,19.9,23.4,26.4,20.19,0.8,14.5,40.7,220,3.97,1,2011,9,17
2011-09-18,51,28.0,19.8,23.7,26.6,21.56,0.1,12.7,34.6,221,4.31,0,2011,9,18
2011-09-19,2,27.4,19.5,23.4,26.2,21.74,0.0,15.1,39.6,223,4.28,0,2011,9,19
2011-09-20,2,27.7,19.2,23.6,25.6,23.71,0.0,16.3,43.9,218,4.75,1,2011,9,20
2011-09-21,61,26.9,21.2,23.4,26.3,17.48,4.5,15.2,45.7,217,3.41,1,2011,9,21
2011-09-22,61,27.3,20.5,23.5,26.6,17.08,3.8,14.3,39.6,216,3.36,0,2011,9,22
2011-09-23,2,28.1,20.0,23.6,26.3,22.87,0.0,15.6,40.3,214,4.57,0,2011,9,23
2011-09-24,2,28.4,18.8,23.4,25.8,21.42,0.0,14.2,38.5,213,4.39,0,2011,9,24
2011-09-25,2,28.8,18.8,24.0,26.9,22.65,0.0,12.1,33.1,221,4.61,1,2011,9,25
2011-09-26,51,28.7,20.0,24.2,27.4,21.9,0.5,12.6,33.5,224,4.46,0,2011,9,26
2011-09-27,2,28.9,20.4,24.6,27.6,22.36,0.0,12.9,34.6,224,4.6,1,2011,9,27
2011-09-28,51,28.5,20.3,24.2,26.7,20.86,0.4,14.5,38.5,224,4.28,1,2011,9,28
2011-09-29,51,29.2,20.1,24.5,27.3,21.17,0.3,13.4,36.0,221,4.45,1,2011,9,29
2011-09-30,61,29.0,21.2,24.2,27.7,20.21,7.3,12.7,36.4,216,4.06,1,2011,9,30
2011-10-01,53,28.6,20.9,24.2,27.7,21.19,1.9,12.2,34.6,226,4.31,0,2011,10,1
2011-10-02,2,28.9,20.6,24.4,27.4,22.32,0.0,12.1,33.1,226,4.61,1,2011,10,2
2011-10-03,51,28.8,20.7,24.4,27.5,20.45,1.5,14.0,36.7,227,4.21,1,2011,10,3
2011-10-04,61,28.2,21.4,23.9,27.2,18.34,4.2,11.6,34.9,224,3.69,1,2011,10,4
2011-10-05,51,28.4,21.1,24.5,27.9,18.76,0.6,11.7,31.0,235,3.93,1,2011,10,5
2011-10-06,51,28.9,20.2,24.5,27.6,22.14,0.3,12.4,32.4,234,4.57,1,2011,10,6
2011-10-07,51,29.6,19.9,24.6,27.4,22.74,0.3,12.8,35.6,224,4.77,1,2011,10,7
2011-10-08,51,28.7,21.0,24.6,27.6,20.06,0.6,12.8,34.2,231,4.23,1,2011,10,8
2011-10-09,53,28.9,20.8,24.4,27.4,20.55,2.0,13.5,36.7,228,4.27,1,2011,10,9
2011-10-10,51,28.3,21.2,24.2,27.0,19.02,0.4,14.7,39.6,231,3.97,1,2011,10,10
2011-10-11,61,27.7,21.2,23.9,27.1,19.33,3.6,13.9,39.2,234,3.89,1,2011,10,11
2011-10-12,55,27.8,21.1,23.8,27.3,17.46,2.8,12.6,31.3,240,3.52,1,2011,10,12
2011-10-13,53,29.3,21.4,24.5,28.4,19.38,1.9,8.1,31.7,241,3.98,1,2011,10,13
2011-10-14,61,28.4,21.5,24.0,28.1,17.17,4.2,10.2,33.5,236,3.46,1,2011,10,14
2011-10-15,63,28.2,21.4,24.3,28.3,19.21,10.2,10.5,31.0,233,3.82,1,2011,10,15
2011-10-16,51,29.2,21.1,24.8,28.1,20.17,0.3,9.8,27.4,234,4.22,1,2011,10,16
2011-10-17,53,28.6,20.8,24.0,27.4,17.04,3.8,11.4,33.5,227,3.59,1,2011,10,17
2011-10-18,53,29.3,21.4,24.6,28.2,20.26,2.3,10.5,30.6,238,4.21,1,2011,10,18
2011-10-19,63,28.3,21.6,23.8,27.6,17.16,9.7,10.1,32.8,245,3.42,1,2011,10,19
2011-10-20,63,28.4,20.9,23.6,27.5,17.94,13.4,8.7,30.2,217,3.63,1,2011,10,20
2011-10-28,53,26.7,21.4,23.2,27.0,15.61,5.4,12.4,40.0,64,3.02,1,2011,10,28
2011-11-02,55,25.9,20.6,22.7,26.2,12.46,6.6,8.9,34.6,213,2.53,1,2011,11,2
2011-11-03,53,25.5,20.9,22.6,26.2,11.73,2.5,8.6,29.2,208,2.31,1,2011,11,3
2011-11-04,51,27.1,20.7,23.5,27.3,18.23,1.0,10.9,29.2,244,3.57,1,2011,11,4
2011-11-05,53,26.7,21.1,23.5,27.7,16.02,2.2,7.6,23.4,269,3.14,1,2011,11,5
2011-11-06,53,26.1,21.0,23.0,27.1,14.01,3.1,7.4,23.0,305,2.77,1,2011,11,6
2011-11-07,61,26.6,20.7,22.8,26.8,15.86,5.7,8.1,25.2,337,3.05,1,2011,11,7
2011-11-08,53,26.5,20.4,22.8,26.4,16.62,2.5,10.0,29.9,39,3.13,0,2011,11,8
2011-11-11,1,26.9,19.2,23.3,25.9,21.57,0.0,7.9,23.4,335,4.18,0,2011,11,11
2011-11-12,1,27.5,18.9,23.2,26.3,21.6,0.0,7.9,22.0,336,4.25,0,2011,11,12
